Date,Open,High,Low,Close,Adj Close,Volume
7/11/2011,40.974998,40.974998,40.150002,40.349998,35.122997,11298526
7/12/2011,39.900002,39.900002,38.599998,38.950001,33.904354,17127634
7/13/2011,38.950001,39.549999,38.950001,39.450001,34.339588,13239570
7/14/2011,39.400002,39.599998,38.849998,39.474998,34.361343,10567772
7/15/2011,39.224998,39.950001,39.200001,39.599998,34.470158,9249056
7/18/2011,39.474998,40.025002,39.174999,39.400002,34.296066,10944282
7/19/2011,39.299999,39.525002,38.625,39.299999,34.209011,9901286
7/20/2011,39.775002,39.825001,38.724998,39.200001,34.121964,14502246
7/21/2011,39.099998,39.200001,38.549999,39,33.947884,9598328
7/22/2011,39.200001,39.299999,38.950001,39.049999,33.991409,20713038
7/25/2011,38.674999,38.775002,38.150002,38.450001,33.469128,13894852
7/26/2011,38.450001,39.224998,38.375,38.775002,33.752029,12397242
7/27/2011,38.599998,38.700001,38.150002,38.25,33.295036,19670946
7/28/2011,37.799999,38.424999,37.599998,38.375,33.403847,20387672
7/29/2011,38.5,38.5,37.625,37.924999,33.012131,19958804
8/1/2011,38.75,38.849998,38.299999,38.349998,33.38208,13908624
8/2/2011,38.049999,38.224998,37.375,37.650002,32.772766,15779560
8/3/2011,36.650002,37.075001,36.275002,36.625,31.880539,29028990
8/4/2011,36.525002,36.924999,35.924999,36.099998,31.423546,19557274
8/5/2011,34.25,35.049999,33.150002,34.900002,30.378998,66602382
8/8/2011,34.400002,34.424999,33.075001,33.950001,29.552057,38803316
8/9/2011,31.4,33.325001,30.775,31.625,27.52825,55000388
8/10/2011,32.5,32.900002,31.049999,31.75,27.637054,34252344
8/11/2011,30.825001,31.9,30.75,31.375,27.310631,32157442
8/12/2011,32.049999,32.049999,31,31.049999,27.027737,24606152
8/15/2011,31.85,34.025002,31.575001,33.825001,29.443256,37530208
8/16/2011,33.674999,34.400002,33.349998,33.525002,29.182114,35859262
8/18/2011,34.650002,34.650002,31.674999,32.525002,28.311661,43530942
8/19/2011,31.200001,32.025002,31.174999,31.475,27.397676,25029434
8/22/2011,31.9,32,30.9,31.125,27.093019,22523058
8/23/2011,31,32.474998,31,32.424999,28.224609,17884068
8/24/2011,32,32.25,31,31.225,27.180063,264894956
8/25/2011,31.700001,31.875,31,31.325001,27.267117,22376960
8/26/2011,31.25,31.25,29.85,30.25,26.331367,48628202
8/29/2011,30.875,30.950001,30,30.15,26.244322,22675512
8/30/2011,30.6,31.299999,30.35,31.075001,27.049492,31931092
8/31/2011,30.9,31.225,30.625,31.174999,27.268164,19347758
9/1/2011,31.775,32.950001,31.6,31.700001,27.727371,36301372
9/2/2011,32.025002,32.075001,31.025,31.200001,27.29003,25307116
9/5/2011,30.5,30.775,30,30.075001,26.306017,20337876
9/6/2011,29.75,30.325001,29.4,30.025,26.262283,27616910
9/7/2011,30.450001,31.174999,30.200001,31.025,27.136961,16077744
9/8/2011,31.25,31.25,30.475,30.674999,26.830824,12610502
9/9/2011,30.9,31.674999,30.65,30.950001,27.071363,11562340
9/12/2011,30.200001,30.200001,29,29.1,25.453207,14302480
9/14/2011,29.25,29.5,27.424999,28.6,25.015863,30347284
9/15/2011,28.75,29.475,28.049999,28.825001,25.212666,17984714
9/16/2011,29.475,30.325001,29.275,29.799999,26.065483,24110762
9/19/2011,29,29.225,27.924999,28,24.491053,16304326
9/20/2011,28.049999,28.5,27.75,28.424999,24.862791,12537628
9/21/2011,28.424999,28.9,28,28.275,24.73159,19428820
9/22/2011,27.450001,27.75,26.049999,26.275,22.982229,32411464
9/23/2011,26,26,24.5,24.625,21.539007,65276174
9/26/2011,24.625,24.65,20.875,21.25,18.586964,115070448
9/27/2011,22.25,23.475,22.25,23.4,20.467524,64574172
9/28/2011,23.299999,23.950001,23.1,23.5,20.554991,43492356
9/30/2011,23,23.475,21.75,22.1,19.330441,33293350
10/3/2011,21.625,21.65,18.674999,19.15,16.75013,95395328
10/4/2011,19.15,20.25,19,19.325001,16.9032,85285016
10/6/2011,21.25,21.4,20.625,21,18.36829,66567904
10/7/2011,21.125,23.25,21.4,22.700001,19.855247,48524840
10/10/2011,23,23.225,22.15,22.525,19.702181,20489546
10/11/2011,23.625,24.799999,23.200001,23.25,20.336321,36727026
10/12/2011,23.049999,25.299999,22.875,25.1,21.954479,52314836
10/13/2011,25.75,27.424999,25.700001,27,23.616373,60926978
10/14/2011,26.075001,27.4,26,26.65,23.310234,26374240
10/17/2011,27.549999,28.9,27.4,28.275,24.73159,41361710
10/18/2011,27.049999,27.25,25.85,26.549999,23.222769,31491622
10/19/2011,26.5,27.049999,25.5,25.725,22.50116,25730598
10/20/2011,25.375,25.375,24,24.9,21.779543,27317640
10/21/2011,24.9,25.049999,24.025,24.15,21.123533,23786420
10/24/2011,25.15,26.15,25.15,25.950001,22.697958,22616078
10/25/2011,26.6,26.9,26.4,26.75,23.397705,30636818
10/26/2011,25.75,27,25.700001,26.975,23.594509,25176114
10/27/2011,26.450001,29.275,26.424999,29.049999,25.40947,60986646
10/28/2011,30.1,30.450001,29.5,29.525,25.824942,53428926
10/31/2011,30.200001,30.200001,28.4,29.35,25.671869,26699348
11/1/2011,28.5,29.15,28,28.125,24.600391,27113034
11/2/2011,27.4,29.700001,27.1,29.6,25.890545,30933328
11/3/2011,29,30.6,28.325001,29.375,25.693741,45143746
11/4/2011,31,31.25,30.700001,31.225,27.311899,37960012
11/7/2011,32,32.025002,31,31.15,27.246296,29430816
11/8/2011,31.975,31.975,30.549999,31.075001,27.1807,15756182
11/9/2011,32,32.375,31.450001,31.825001,27.83671,20595328
11/10/2011,30.1,30.700001,28.799999,29.5,25.803076,30137792
11/11/2011,30.225,30.375,29.75,29.924999,26.174814,18301452
11/14/2011,31.1,31.725,31.025,31.4,27.46497,23976802
11/15/2011,31,31.025,30.424999,30.775,26.918289,16525490
11/16/2011,30.775,30.975,28.75,28.975,25.343868,32312158
11/17/2011,28.25,29.25,28.25,28.700001,25.103329,20505490
11/18/2011,27.975,27.975,27.15,27.25,23.835045,40762120
11/21/2011,27.200001,27.200001,26.025,26.275,22.982229,26108798
11/22/2011,26.275,26.799999,25.75,26.75,23.397705,26778064
11/23/2011,26,26.1,25.549999,25.700001,22.47929,20260414
11/24/2011,25.375,26.775,25.35,26.549999,23.222769,24471688
11/25/2011,25.799999,26.275,25.65,26,22.741697,12815282
11/28/2011,26.75,27.4,26.5,26.924999,23.550777,13897978
11/29/2011,27.1,27.549999,26.475,27,23.616373,16027246
11/30/2011,26.5,26.525,25.25,25.575001,22.369951,28365654
12/1/2011,28.35,29,27.924999,28.9,25.278267,61329530
12/2/2011,28.9,30.299999,28.35,30.174999,26.393486,41093476
12/5/2011,30.1,30.1,29.35,30.025,26.262283,30704612
12/6/2011,29.200001,29.4,28.5,29.174999,25.518806,20889872
12/7/2011,29.4,29.9,29.025,29.6,25.890545,25520062
12/8/2011,29.049999,29.4,28.9,29,25.365738,12549940
12/9/2011,27.9,28.4,27.65,27.950001,24.447321,18122414
12/12/2011,28.6,29.025,27.5,27.775,24.294252,20241412
12/13/2011,27,27.475,27,27.375,23.944378,16057430
12/14/2011,26.950001,27.375,26.924999,27.1,23.703842,14751600
12/15/2011,26.4,26.875,25.875,26.625,23.288372,25453892
12/16/2011,26.549999,27.6,26.200001,27.25,23.835045,24293200
12/19/2011,26.625,26.9,25.9,26.725,23.375839,29340728
12/20/2011,26.4,27.200001,26.15,26.450001,23.135294,18611596
12/21/2011,26.9,26.975,25.475,25.75,22.52302,61919098
12/22/2011,25.450001,25.674999,25.049999,25.275,22.107548,42025710
12/23/2011,25.775,26,25.6,25.975,22.719826,26264884
12/28/2011,25.975,26,25.4,25.575001,22.369951,13102018
12/29/2011,25.35,25.65,25.225,25.475,22.282486,16164952
12/30/2011,25.75,25.85,25.35,25.6,22.391823,9473920
1/3/2012,25.975,26.25,25.75,26.125,22.851027,14985712
1/4/2012,26.174999,26.200001,25.4,25.525,22.326221,17060744
1/5/2012,25.35,25.65,25.35,25.5,22.304352,14097210
1/6/2012,25.25,25.299999,24.299999,24.35,21.298473,35940722
1/9/2012,24.15,25.275,23.4,25.174999,22.020079,37167890
1/10/2012,25.25,26.275,24.875,25.975,22.719826,32821116
1/11/2012,25.9,26.15,25.424999,25.975,22.719826,32938192
1/12/2012,25.625,26.35,25.625,26.025,22.763561,21908606
1/13/2012,26.35,26.424999,25.9,26.325001,23.025965,22374980
1/16/2012,25.924999,26.4,25.674999,25.674999,22.457418,16131604
1/17/2012,25.975,27.75,25.975,27.674999,24.206781,60227056
1/18/2012,28,28,27.325001,27.85,24.359854,30875858
1/19/2012,28.25,29.875,28.15,29.799999,26.065483,70725672
1/20/2012,30.049999,30.25,29.299999,29.575001,25.868677,30624100
1/26/2012,30,30.75,29.85,30.575001,26.743359,26602692
1/27/2012,30.200001,31.125,30.200001,30.799999,26.940161,29237422
1/30/2012,31,31,29.9,29.975,26.218548,37423784
1/31/2012,30.6,30.9,29.799999,30.700001,26.852692,30962454
2/1/2012,30.75,31,30.15,30.475,26.655891,21617650
2/2/2012,31,32.424999,30.825001,32.099998,28.077242,44285092
2/3/2012,32.200001,32.724998,31.825001,32.575001,28.492722,25974720
2/6/2012,33,33.049999,31.525,31.875,27.880442,24788982
2/7/2012,31.875,32.200001,31.174999,31.35,27.421234,22273436
2/8/2012,31.575001,32.424999,31.375,32,27.989777,27238666
2/9/2012,31.5,32.900002,31.5,32.549999,28.470852,37166656
2/10/2012,32,32.349998,31.549999,31.9,27.902306,24015546
2/13/2012,31.775,32.900002,31.700001,32.599998,28.514584,20426246
2/14/2012,32.599998,33.224998,32.450001,32.700001,28.602057,26201894
2/15/2012,32.700001,33.275002,32.549999,33.224998,29.061258,37500352
2/16/2012,33,33.075001,32.125,32.5,28.427116,20380756
2/17/2012,32.775002,33.200001,32.75,33.025002,28.886326,25300228
2/20/2012,33.900002,34.075001,33.25,33.375,29.192461,36441276
2/21/2012,33.849998,33.849998,33,33.575001,29.367397,22683388
2/22/2012,32.825001,34.25,32.825001,34.174999,29.892208,22626416
2/23/2012,33.424999,34.299999,33.424999,33.724998,29.498594,10655908
2/24/2012,33.549999,33.799999,33.075001,33.599998,29.389259,20380214
2/27/2012,33.625,34.25,32.775002,33,28.86446,21981412
2/28/2012,32.650002,33.650002,32.650002,33.424999,29.236193,22398924
2/29/2012,33.849998,34.025002,33.200001,33.924999,29.673532,21045912
3/1/2012,33.575001,33.799999,32.674999,32.875,28.755123,17545728
3/2/2012,33.150002,33.450001,33,33.099998,28.951921,20292442
3/5/2012,33.174999,33.325001,31.85,32.099998,28.077242,23884472
3/6/2012,31.6,32.049999,30.799999,30.9,27.027626,32717632
3/7/2012,30.475,30.799999,29.625,29.65,25.934277,54871572
3/8/2012,30,31.225,30,31.174999,27.268164,39776930
3/9/2012,31.299999,31.75,31.25,31.35,27.421234,18142766
3/12/2012,31.35,31.825001,31,31.65,27.68364,16837976
3/13/2012,31.799999,32.224998,31.65,31.950001,27.946043,13347224
3/14/2012,32.5,32.5,31.200001,31.4,27.46497,27462966
3/15/2012,31.375,31.725,30.950001,31.674999,27.705503,22758468
3/16/2012,31.125,31.325001,30.775,31.1,27.202562,28152616
3/20/2012,30.450001,30.9,29.924999,30.200001,26.415354,20135954
3/21/2012,30.25,30.575001,29.799999,30.049999,26.284149,19395840
3/22/2012,29.9,30.25,29.674999,29.85,26.109213,18692756
3/23/2012,29.5,29.950001,29.4,29.799999,26.065483,12002126
3/26/2012,30,30.075001,29.475,29.875,26.131083,7880766
3/27/2012,30.65,30.65,30.225,30.275,26.480949,22396050
3/28/2012,30.15,30.4,29.799999,30.075001,26.306017,14277222
3/29/2012,29.4,29.6,29.049999,29.200001,25.54067,27946452
3/30/2012,28.950001,29.6,28.85,29.35,25.671869,16188642
4/2/2012,29.225,29.700001,29.225,29.450001,25.759342,8780048
4/3/2012,29.65,30.200001,29.299999,29.875,26.131083,12727580
4/5/2012,29.1,30.575001,29.049999,30.1,26.327885,24088482
4/10/2012,29.6,29.950001,29.299999,29.575001,25.868677,13583732
4/11/2012,28.950001,29.375,28.700001,29.35,25.671869,16255708
4/12/2012,29.225,30.325001,29.1,29.75,26.021744,22775510
4/13/2012,31,31.549999,30.575001,31.025,27.136961,46344658
4/16/2012,30.85,31.25,30.549999,30.924999,27.04949,12343178
4/17/2012,31.15,31.15,30.4,30.75,26.896423,18033568
4/18/2012,31.25,31.35,30.875,31.15,27.246296,14862296
4/19/2012,31.1,32.25,30.975,32.075001,28.05538,30871736
4/20/2012,31.9,32.200001,31.75,32,27.989777,17468288
4/23/2012,31.75,31.950001,30.924999,30.950001,27.071363,14542416
4/24/2012,30.725,31.575001,30.725,31.15,27.246296,18591938
4/25/2012,31.174999,31.325001,30.700001,31.1,27.202562,10032294
4/26/2012,31.424999,32.099998,31.4,31.875,27.880442,25814456
4/27/2012,32.5,32.5,31.5,31.9,27.902306,18544764
4/30/2012,31.924999,32.575001,31.924999,32.450001,28.383381,22647028
5/2/2012,32.775002,33.325001,32.775002,33.150002,28.995661,26730600
5/3/2012,33.400002,33.75,33.025002,33.575001,29.367397,29350942
5/4/2012,33.724998,33.724998,32.875,32.974998,28.842588,18328766
5/7/2012,31.9,32.224998,31.65,31.75,27.771105,24610574
5/8/2012,32.049999,32.224998,31.575001,31.85,27.858578,13491588
5/9/2012,31.075001,31.424999,30.799999,31,27.115097,30087582
5/10/2012,30.75,31.200001,30.424999,30.85,26.983891,21314234
5/11/2012,30.299999,30.549999,30,30.1,26.327885,25502298
5/14/2012,30.325001,30.6,29.450001,29.5,25.803076,25790578
5/15/2012,29.5,30.5,29.35,30.424999,26.61215,33805314
5/16/2012,30,30.125,29.275,29.65,25.934277,27397502
5/17/2012,29.85,29.950001,29.25,29.35,25.671869,24986020
5/18/2012,28.549999,29.174999,28.25,28.950001,25.322002,33809642
5/21/2012,28.950001,29.299999,28.325001,28.6,25.015863,22393370
5/22/2012,28.799999,29.25,28.6,28.799999,25.190796,26021464
5/23/2012,28.325001,29.25,28.049999,28.775,25.16893,25639166
5/24/2012,28.65,28.950001,28.5,28.775,25.16893,13281410
5/25/2012,28.549999,28.799999,28.075001,28.225,24.687859,26202770
5/28/2012,28.174999,28.575001,28.025,28.35,24.79719,12860056
5/29/2012,28.275,29.35,28.275,29.25,25.584406,21949672
5/30/2012,29.049999,29.049999,28.5,28.85,25.234529,24587806
5/31/2012,28.25,28.775,28.174999,28.575001,24.993992,24430102
6/1/2012,28.25,28.575001,28.200001,28.25,24.709723,28606930
6/4/2012,27.549999,27.625,26.5,26.700001,23.353973,52613938
6/5/2012,26.9,27.299999,26.625,26.975,23.594509,27908564
6/6/2012,27.4,28.1,27.25,27.924999,24.425455,24009524
6/7/2012,28.299999,28.5,27.799999,27.975,24.469189,14428958
6/8/2012,28.450001,28.725,28.125,28.525,24.950258,27672284
6/11/2012,29.424999,29.75,29.275,29.575001,25.868677,26984478
6/12/2012,29.25,29.9,29,29.625,25.912409,20546184
6/13/2012,29.65,30.424999,29.299999,30.4,26.590286,27533946
6/14/2012,30.549999,30.6,29.950001,30,26.240416,24546588
6/15/2012,30.35,30.75,30.200001,30.5,26.677755,24361866
6/18/2012,31.125,31.450001,30.85,30.975,27.093225,20648992
6/19/2012,30.924999,31.049999,30.625,30.975,27.093225,14492572
6/20/2012,31.15,31.475,30.924999,31.225,27.311899,17346956
6/21/2012,31.225,31.35,30.15,30.25,26.459087,20897962
6/22/2012,29.75,29.950001,29.625,29.775,26.043612,13055608
6/25/2012,29.825001,29.950001,29.049999,29.35,25.671869,11041664
6/26/2012,29.575001,30.1,29.35,29.975,26.218548,15076330
6/27/2012,29.924999,30.75,29.700001,30.475,26.655891,14348096
6/28/2012,30.525,30.725,29.674999,29.85,26.109213,20329616
6/29/2012,29.700001,31,29.700001,30.85,26.983891,21867150
7/3/2012,31,31.5,30.950001,31.174999,27.268164,16856060
7/4/2012,31.299999,31.299999,30.75,30.775,27.135899,12943972
7/5/2012,30.9,31.450001,30.6,31.174999,27.488604,10139246
7/6/2012,31.5,31.75,31.475,31.65,27.907436,16509060
7/9/2012,31.049999,31.4,30.5,30.875,27.224079,17275304
7/10/2012,30.875,31,30.299999,30.575001,26.959557,12445488
7/11/2012,30.299999,30.950001,30.15,30.875,27.224079,11452618
7/12/2012,30.799999,30.799999,30.049999,30.125,26.562765,19566444
7/13/2012,30.5,30.5,29.825001,30.174999,26.606855,13987528
7/16/2012,30.700001,30.700001,29.950001,30,26.452545,10991516
7/17/2012,30.174999,31.200001,30.174999,31.049999,27.378384,22401212
7/18/2012,30.950001,31.075001,30.450001,30.950001,27.290211,16564034
7/19/2012,31.475,31.9,31.325001,31.75,27.995609,27365132
7/20/2012,31.75,31.875,31.299999,31.725,27.973568,13716204
7/23/2012,30.924999,30.924999,29.950001,30.325001,26.739113,32282286
7/24/2012,30.15,30.75,29.75,29.975,26.4305,12039664
7/25/2012,29.5,30,29.375,29.625,26.121887,25876004
7/26/2012,29.549999,29.825001,29.174999,29.4,25.923496,16771696
7/27/2012,29.825001,30.299999,29.799999,30.025,26.47459,15291784
7/30/2012,30.299999,30.799999,29.9,30.375,26.783203,16107872
7/31/2012,30.35,30.9,30.25,30.424999,26.827286,13600396
8/1/2012,30.25,31,30.15,30.924999,27.268162,16115632
8/2/2012,31.15,31.225,30.424999,30.525,26.915462,13425912
8/3/2012,30.1,30.725,29.9,30.725,27.091816,16589112
8/6/2012,31.15,31.325001,30.799999,30.825001,27.179989,12603196
8/7/2012,30.700001,31.1,30.4,30.674999,27.047726,14867702
8/8/2012,30.65,30.950001,30.525,30.725,27.091816,8008246
8/9/2012,30.875,31.325001,30.825001,31.075001,27.400431,14307730
8/10/2012,31.125,31.375,30.825001,31,27.334299,16684032
8/13/2012,30.85,30.950001,30.1,30.25,26.672983,18964986
8/14/2012,30.475,30.5,29.875,30.424999,26.827286,24284832
8/15/2012,30.049999,30.225,29.9,29.950001,26.408459,12593294
8/16/2012,30.225,30.225,29.75,29.875,26.342329,17798760
8/17/2012,30,30.5,30,30.25,26.672983,15904554
8/20/2012,30.25,30.25,29.799999,30.125,26.562765,12104268
8/21/2012,30.299999,30.625,30.025,30.174999,26.606855,15318404
8/22/2012,29.924999,30,29.75,29.924999,26.386412,17841066
8/23/2012,30.1,30.4,29.9,30.025,26.47459,20999628
8/24/2012,29.450001,29.924999,29.35,29.549999,26.055754,39561976
8/27/2012,29.375,29.5,28.525,28.775,25.372398,41193066
8/28/2012,28.9,28.9,28.4,28.6,25.218092,24975102
8/29/2012,28.375,28.725,28.174999,28.35,24.997652,29031636
8/30/2012,28.200001,28.35,27.9,28.15,24.821306,24096878
8/31/2012,28.1,28.450001,28,28,24.689041,35294852
9/3/2012,27.674999,28.200001,27.525,27.775,24.490646,33879728
9/4/2012,27.75,28.15,27.6,27.75,24.468601,20987372
9/5/2012,27.549999,27.75,27.450001,27.575001,24.314297,21350888
9/6/2012,27.424999,27.6,27.25,27.549999,24.292253,28302928
9/7/2012,28.049999,28.9,27.924999,28.525,25.15196,50596126
9/10/2012,28.700001,29,28.450001,28.475,25.107876,25940160
9/11/2012,28.549999,28.575001,27.9,28.525,25.15196,19714130
9/12/2012,28.75,28.924999,28.65,28.775,25.372398,16830398
9/13/2012,28.775,29,28.700001,28.85,25.43853,16694980
9/14/2012,29.424999,30.1,29.424999,29.924999,26.386412,44449314
9/17/2012,30.25,30.25,29.275,29.5,26.011667,21066168
9/18/2012,29.525,29.65,29,29.200001,25.747145,19898278
9/19/2012,29.35,29.799999,29.25,29.35,25.879406,18342332
9/20/2012,29.5,29.5,28.799999,28.9,25.48262,24024770
9/21/2012,29.174999,29.225,28.825001,29.049999,25.748528,19030876
9/24/2012,28.75,29.375,28.5,29.049999,25.748528,14224846
9/25/2012,29.225,29.35,29.025,29.25,25.925798,11882260
9/26/2012,29,29.325001,28.799999,29.049999,25.748528,12973604
9/27/2012,28.825001,29.775,28.825001,29.575001,26.213861,24549130
9/28/2012,29.35,29.549999,29.125,29.299999,25.970112,31965230
10/3/2012,30,30.049999,29.225,29.35,26.014431,14811622
10/4/2012,29.125,29.625,29.125,29.575001,26.213861,11591972
10/5/2012,29.75,30.200001,29.625,30.075001,26.657038,19904102
10/8/2012,30.049999,30.299999,29.625,29.924999,26.524082,17602394
10/9/2012,30,30.6,30,30.325001,26.878624,23363254
10/10/2012,30.225,30.475,29.975,30.450001,26.989416,16066942
10/11/2012,30.450001,30.674999,30.15,30.275,26.834307,21074968
10/12/2012,30.25,30.674999,30.200001,30.5,27.03373,28804872
10/15/2012,30.65,30.700001,30.4,30.424999,26.967257,17367332
10/16/2012,30.75,30.75,30.475,30.674999,27.188847,15111486
10/17/2012,30.924999,31.225,30.65,30.825001,27.3218,32828466
10/18/2012,30.825001,31.225,30.525,31.049999,27.521223,29347386
10/19/2012,31.200001,31.450001,31.1,31.299999,27.742817,18961460
10/22/2012,31.15,31.825001,31.049999,31.674999,28.075199,16677004
10/24/2012,31.25,32.099998,31.25,31.924999,28.296785,20867118
10/25/2012,31.85,31.9,31.25,31.525,27.942245,16151848
10/26/2012,31.75,31.75,30.025,30.525,27.055893,33507792
10/29/2012,30.275,30.85,30.275,30.6,27.122368,15706644
10/30/2012,30.85,30.85,30.200001,30.25,26.812145,18076440
10/31/2012,30.450001,30.9,30.424999,30.700001,27.211008,18227894
11/1/2012,30.424999,31.15,30.35,30.975,27.45475,27540452
11/2/2012,31.450001,31.625,31.1,31.25,27.6985,22980690
11/5/2012,31.424999,31.6,31.275,31.450001,27.875771,17454454
11/6/2012,31.674999,31.674999,30.9,31.075001,27.543392,20141846
11/7/2012,31.275,31.424999,30.775,31.299999,27.742817,22856112
11/8/2012,30.775,31.174999,30.525,30.674999,27.188847,23252284
11/9/2012,30.325001,30.700001,30.325001,30.6,27.122368,24575666
11/12/2012,30.6,30.75,30.424999,30.5,27.03373,12368216
11/13/2012,30.299999,30.5,29.825001,29.950001,26.546238,17590896
11/14/2012,30.25,30.25,29.924999,30.200001,26.76783,19414862
11/15/2012,29.924999,30.025,29.4,29.75,26.368973,18329932
11/16/2012,30.075001,30.075001,29.6,29.799999,26.41329,14899886
11/19/2012,29.424999,29.549999,28.75,29.225,25.903637,38919400
11/20/2012,29.4,29.450001,28.85,28.875,25.593414,26090830
11/21/2012,29.275,29.275,28.775,29.1,25.792845,32328110
11/22/2012,29.25,29.6,29.049999,29.4,26.058748,24192776
11/23/2012,29.299999,29.875,29.299999,29.700001,26.324654,26828732
11/26/2012,29.799999,29.799999,29.15,29.375,26.036589,18387250
11/27/2012,29.549999,29.775,29.15,29.25,25.925798,14427214
11/28/2012,29.1,29.1,28.575001,28.75,25.48262,29412150
11/29/2012,28.875,29.174999,28.775,28.950001,25.659889,15889672
11/30/2012,29.15,29.525,29.1,29.325001,25.992271,27574390
12/3/2012,29.424999,29.725,28.875,28.924999,25.63773,16595488
12/4/2012,28.85,28.975,28.75,28.825001,25.549097,32180190
12/5/2012,29.275,30.5,29.275,30.25,26.812145,603273466
12/6/2012,30.549999,30.549999,29.975,30.174999,26.74567,35203708
12/7/2012,30.4,30.5,29.950001,30,26.590555,35492904
12/10/2012,30.275,30.549999,30.075001,30.125,26.701355,28488548
12/11/2012,30.125,30.375,29.950001,29.975,26.568399,25590326
12/12/2012,30.1,30.450001,30.1,30.275,26.834307,29112944
12/13/2012,30.6,30.6,30.275,30.424999,26.967257,23014714
12/14/2012,30.200001,31.575001,30.200001,31.475,27.897926,53800704
12/17/2012,31.6,32.150002,31.549999,31.950001,28.318945,39861076
12/18/2012,32.25,32.25,31.625,31.775,28.163834,24366776
12/19/2012,32.049999,32.075001,31.15,31.525,27.942245,32826360
12/20/2012,31.6,31.6,31,31.424999,27.853611,23980264
12/21/2012,31.15,31.725,31,31.625,28.030882,23483486
12/24/2012,31.5,31.700001,31.35,31.549999,27.964399,9885798
12/27/2012,31.9,31.975,31.700001,31.85,28.23031,18052780
12/28/2012,31.975,31.975,31.674999,31.85,28.23031,16801288
12/31/2012,31.6,32.5,31.6,32.450001,28.762119,18744128
1/2/2013,32.75,34.150002,32.625,34.125,30.246761,54486534
1/3/2013,34.474998,35,34.150002,35,31.022324,56799368
1/4/2013,34.650002,35.099998,34.150002,34.825001,30.867207,36918006
1/7/2013,34.799999,35.799999,34.650002,35.5,31.465492,33462282
1/8/2013,35.5,35.5,33.849998,34.075001,30.202442,48068922
1/9/2013,33.650002,34.450001,33.299999,34.375,30.468348,54043782
1/10/2013,34.200001,34.825001,33.674999,33.900002,30.047337,35489510
1/11/2013,33.900002,34.275002,33.424999,33.474998,29.670631,30749570
1/14/2013,33.974998,34.700001,33.625,34.450001,30.534824,22322858
1/15/2013,34.075001,35,34.075001,34.674999,30.734253,21163682
1/16/2013,34.299999,34.724998,34,34.424999,30.512661,15979316
1/17/2013,34.900002,34.900002,34.025002,34.25,30.357557,15419158
1/18/2013,34.650002,34.924999,34.400002,34.900002,30.933681,23595878
1/21/2013,34.825001,35,34.525002,34.875,30.911522,12082258
1/22/2013,35,35.650002,34.650002,35.299999,31.288225,24125330
1/23/2013,35.349998,35.349998,34.700001,35.025002,31.044477,16477650
1/24/2013,34.549999,35.25,34.549999,34.674999,30.734253,19368078
1/25/2013,34.674999,34.849998,34.150002,34.325001,30.42403,19350816
1/28/2013,34.325001,34.75,34.325001,34.599998,30.667776,16101876
1/29/2013,34.825001,34.825001,34.349998,34.424999,30.512661,16167876
1/30/2013,34.650002,35.099998,34.549999,34.974998,31.000164,27403926
1/31/2013,35.150002,35.150002,34.5,34.775002,30.822889,19005272
2/1/2013,35.099998,35.5,34.299999,35.424999,31.399012,26376616
2/4/2013,36.325001,36.349998,34.375,34.450001,30.534824,2060114302
2/5/2013,33.75,33.950001,33.325001,33.625,29.803583,58309448
2/6/2013,34,34.224998,33.625,33.75,29.914375,33065124
2/7/2013,33.5,33.974998,33.5,33.525002,29.714947,30077350
2/8/2013,33.450001,33.75,33.275002,33.700001,29.870062,41078324
2/14/2013,33.75,34.25,33.375,34.099998,30.224604,21626550
2/15/2013,33.599998,34.150002,33.599998,34.025002,30.158127,18147822
2/18/2013,34,34.049999,33.5,33.575001,29.759262,20231594
2/19/2013,33.450001,33.724998,32.775002,32.849998,29.116659,29243164
2/20/2013,33,33.200001,32.650002,33.049999,29.293934,19776690
2/21/2013,32.599998,32.799999,32.174999,32.474998,28.784277,38615904
2/22/2013,32.450001,32.724998,32.200001,32.224998,28.562691,22703226
2/25/2013,32.375,32.599998,32.150002,32.224998,28.562691,17904098
2/26/2013,32,32.450001,31.85,31.875,28.25247,23052896
2/27/2013,31.875,32.200001,31.6,31.924999,28.296785,24121716
2/28/2013,32.224998,32.700001,32.025002,32.450001,28.762119,34466534
3/1/2013,32.099998,32.525002,32.025002,32.125,28.474058,18699818
3/4/2013,31.924999,32.174999,31.275,31.424999,27.853611,27153308
3/5/2013,31.525,31.75,31.375,31.375,27.809292,23766732
3/6/2013,32.099998,32.75,31.875,32.150002,28.496214,39823096
3/7/2013,32.424999,32.625,32.049999,32.275002,28.607012,22025292
3/8/2013,32.549999,32.974998,32.525002,32.75,29.028028,24114102
3/11/2013,32.900002,33.075001,32.224998,32.275002,28.607012,20115948
3/12/2013,32.25,32.724998,31.525,31.575001,27.986565,36676794
3/13/2013,31.450001,31.950001,30.825001,31.049999,27.521223,38859890
3/14/2013,31.125,31.174999,30.75,30.950001,27.432594,45009276
3/15/2013,30.775,31.525,30.6,30.65,27.166687,48465998
3/18/2013,29.325001,30.299999,29.275,30.225,26.789988,26110358
3/19/2013,30.200001,30.325001,29.4,29.775,26.391132,43687834
3/20/2013,29.75,30.450001,29.5,30.174999,26.74567,23443988
3/21/2013,30.475,30.65,30.025,30.375,26.922939,22699140
